"not.fully.paid","installment","log.annual.inc","fico","revol.bal","inq.last.6mths","pub.rec"
1,682.76,5.07918124528145,647,5.094,3,0
0,134.76,4.94926799651155,657,0,0,0
1,203.04,4.60205998998335,657,0.075,8,0
0,106.16,4.77815124986065,672,7.846,4,0
0,68.22,4.53402610473123,682,1.856,0,0
0,815.87,4.9344984533127,717,2.718,8,0
0,458.94,4.90794852028916,702,42.619,4,0
1,208.59,4.55630250187984,642,6.97,4,0
1,372.44,4.30102999586544,737,20.245,1,0
0,233.41,4.51438835056633,687,10.503,1,0
0,98.8,4.11394335211415,672,0.474,0,0
1,505.34,4.95424250973794,672,4.162,14,1
0,265.39,4.65321251431715,652,7.091,0,0
1,171.5,4.79934055146277,647,2.347,1,0
0,207.64,4.61278385859309,642,11.638,4,0
1,704.63,4.82607480340738,667,33.295,4,1
0,592.4,4.69897000242066,697,48.792,0,0
1,84.6,4.39724457993187,652,0.177,1,0
0,418.99,4.79239168774925,647,11.214,0,0
1,438.2,4.86332286006377,657,26.066,13,1
0,808.54,5.38021124070225,682,66.919,5,0
1,202.57,4.65321251431715,647,10.147,0,0
0,77.97,4.43136376199339,697,1.364,2,0
1,203.82,4.65321251431715,692,22.191,6,1
0,191.36,4.98677173535827,737,40.904,12,0
1,526.1,4.77815124986065,657,11.096,2,1
0,300.48,5.14612803498708,672,45.428,5,1
1,516.83,4.69808313834505,707,11.937,0,0
1,102.44,4.07918124614745,642,1.437,0,0
0,386.97,5.20411998082495,702,56.2,4,0
0,75.63,4.19659065430464,722,0,0,0
0,68.6,4.83250891090033,642,29.452,2,0
0,49.72,3.5440680441429,752,0.506,0,0
1,534.19,4.91381385401389,682,33.859,4,0
0,230.45,5.20411998082495,692,127.093,2,0
0,470.18,4.68124123742335,687,32.005,1,0
1,176.16,4.74818802712898,652,10.402,3,0
1,171.5,4.54406804414548,657,4.473,7,1
0,66.47,4.27230584438837,662,0.182,2,1
0,343,4.57054293976844,657,6.37,2,0
0,342.51,4.74036268766386,682,1.963,4,0
0,255.15,4.71600334469293,732,5.255,5,0
0,418.99,4.60205998998335,642,4.34,3,0
0,436,4.83250891090033,657,27.163,2,0
1,411.6,4.84509803956628,657,4.768,4,0
0,175.19,4.66275783364839,657,3.302,4,0
0,84.99,4.38021124200255,647,3.257,0,0
0,312.01,4.41497334927213,642,6.345,8,0
1,293.72,5.17609125771875,687,31.629,2,0
0,276.86,4.74821904878382,642,1.697,2,0
0,239.01,4.84509803956628,677,59.023,5,0
0,276.86,4.53147891547953,647,13.128,10,0
1,830.84,5.02118929944358,702,1.554,2,1
0,95.68,4.60205998998335,707,1.676,1,0
1,630.39,5.15836249272144,667,212.629,3,0
0,682.76,4.81291335713023,657,16.265,1,0
0,18.28,4.27230584438837,662,0.182,2,1
1,395.2,4.63748972947408,692,0.02,2,0
0,397.21,4.70757017535683,642,18.382,3,0
1,526.1,5.21748394296196,657,198.023,2,0
1,208.59,4.48058178670172,642,6.083,1,0
0,532.64,4.91381385401389,657,24.391,3,0
0,230.54,4.52633927914817,682,7.291,6,0
1,395.2,4.73559889846303,697,1.827,5,0
0,97.46,4.71767050132123,682,8.414,4,0
1,726.67,5.1903316999503,667,210.887,3,0
1,329.97,4.69897000242066,662,18.579,0,0
0,102.9,4.75633176525056,657,6.71,1,0
0,164.67,4.48429983821957,677,0.397,1,0
0,682.76,4.92941892768058,647,2.253,4,0
0,261.87,4.87506126229795,677,14.273,2,1
1,211.51,4.69897000242066,657,18.941,1,0
1,360.13,4.91050167674704,657,41.603,0,0
0,224.36,4.56110138207481,657,11.541,0,0
0,447.81,4.73239376175714,647,8.079,3,0
0,349.53,4.63346845354896,692,14.998,0,1
1,57.41,4.54406804414548,707,10.008,6,0
0,529.3,4.87506126229795,692,0.821,4,0
0,168.45,4.30102999586544,657,0.504,2,0
0,417.17,4.57978359717769,647,7.6,2,0
0,261.08,4.36172783388465,687,7.846,4,1
0,81.21,4.65321251431715,687,3.092,6,2
0,186.06,4.34242268067435,642,9.93,0,0
0,169.97,4.43136376199339,657,3.959,2,0
0,262.71,4.77815124986065,702,0,8,0
0,280.84,5.17609125771875,687,62.705,5,0
1,61.46,4.46982201496716,657,9.821,5,2
0,627.6,5.0606978415065,652,73.941,2,0
0,273.15,4.43136376199339,652,2.359,0,0
1,188.48,4.47712125443985,662,18.718,2,0
0,84.77,4.27230584438837,682,0.287,4,0
1,30.02,5.30233092672574,732,133.963,15,0
1,532.63,4.99999999784146,692,71.002,1,0
0,195.61,4.58433122498605,687,0.364,5,0
0,138.31,4.99999999784146,662,41.19,4,0
0,414.93,4.9493900072033,652,8.016,11,0
1,755.91,5.57287160376539,652,165.108,4,0
0,345.78,5.01703334011373,692,22.47,0,0
0,300.46,4.55630250187984,647,2.066,4,0
1,328.47,4.97772360503579,737,37.055,8,0
0,71.65,4.51188336170943,657,1.935,2,0
0,271.68,4.71600334469293,717,11.023,2,0
1,418.64,4.71600334469293,647,13.665,3,0
0,81.51,4.42942926236793,647,0.182,6,0
0,66.11,4.56820172336067,672,42.969,4,0
1,57.4,4.45484486163419,642,4.138,2,0
0,615.52,4.73239376175714,677,22.037,4,0
0,260.47,4.84509803956628,642,26.933,5,0
0,849.38,4.87506126229795,657,0,2,0
1,464.86,4.87506126229795,662,22.038,8,0
0,289.14,4.69897000242066,657,11.783,0,0
0,650.48,4.87506126229795,647,64.851,2,0
0,352.1,4.75367496441458,657,13.243,0,0
1,401.2,4.69897000242066,662,1.509,7,0
0,624.74,4.84509803956628,707,4.863,1,1
1,475.05,4.67555838989697,717,33.377,2,0
0,394.78,4.54406804414548,677,30.402,4,0
1,402.56,4.8422346882747,677,8.045,4,0
1,818.83,5.35218251759605,712,242.194,0,0
0,670.13,4.94250410750376,692,78.284,5,0
1,129.22,4.68124123742335,702,3.403,0,0
0,435.58,4.79239168774925,657,13.56,3,0
0,451.48,4.89209460457023,717,61.057,3,0
0,848.99,4.85733249730064,687,7.522,1,0
1,620.7,4.79239168774925,657,28.776,7,0
0,197.4,4.50514997754605,702,7.152,0,0
0,129.2,4.53147891547953,647,13.156,10,0
0,132.8,4.33445375129327,692,3.451,4,0
1,64.61,4.68124123742335,697,0,1,0
0,481.4,5.11394335255103,682,0.966,5,0
0,525.58,4.62324929158548,657,7.827,1,0
0,280.17,4.7958800192009,677,6.978,5,0
0,228.69,4.83884908918274,712,92.929,0,0
0,176.05,4.87506126229795,702,3.782,3,0
1,333.4,4.84509803956628,647,29.314,3,0
0,645.4,4.84723940668231,717,69.744,1,0
1,852.87,5.19312459999102,712,188.854,0,1
1,385.52,4.77815124986065,657,8.181,0,0
1,172.11,4.74193907674544,642,0.333,7,0
0,338.1,4.51465399112913,727,10.994,0,1
0,122.11,4.57019255966633,697,22.67,1,0
0,52.89,4.94902387524033,672,59.672,4,0
0,50.26,4.39794000699986,657,1.14,0,0
0,70.57,4.35218251889634,682,1.597,1,0
1,871.16,5.22782245339201,657,26.429,3,0
0,80.05,3.98227123284156,662,0,5,0
0,281.58,4.70757017535683,687,6.277,0,0
0,51.4,4.50785587103027,642,0,0,0
1,100.06,4.23177532402499,667,4.223,3,0
0,342.66,4.86451108108037,657,0.449,0,0
0,50.03,4.47712125443985,662,0.669,1,0
0,113.07,4.51054500943339,702,1.085,0,0
0,687.79,4.88258145343125,652,20.767,0,3
1,789.6,4.97772360503579,722,148.54,1,0
0,206.53,4.76342799376768,652,12.094,6,0
0,192.06,4.81291335713023,712,0.318,5,0
1,197.4,4.25527250515616,687,0.745,3,0
0,67.92,4.62324929158548,657,5.594,8,0
0,185.13,4.55630250187984,642,5.004,6,2
0,348.87,4.68124123742335,642,24.979,4,0
0,122.26,4.68124123742335,652,4.397,1,1
1,409.16,4.71600334469293,677,6.473,5,0
0,121.56,4.51851393968306,677,9.58,3,0
0,119.41,4.39794000699986,652,2.728,3,0
0,135.84,4.89872518254385,657,42.67,3,0
0,247.84,4.30102999586544,652,9.978,1,0
0,106.07,4.65896484461768,677,17.419,0,0
1,243.11,5.03342375717794,682,7.384,9,0
1,115.69,4.53781909376194,677,5.593,5,0
0,516.32,5.07918124528145,677,204.954,0,0
0,20.29,4.14612803585309,662,0.195,0,0
1,809.78,5.16879201824607,722,247.97,12,0
0,269.25,4.92737036495239,737,47.593,1,0
0,111.75,4.55630250187984,667,19.636,12,0
0,281.58,5.08944585616246,672,41.04,0,0
0,540.96,4.99999999784146,687,52.201,7,0
0,359.61,4.84509803956628,647,10.074,0,0
0,299.89,4.45484486163419,672,4.139,8,0
0,160.78,4.42942926236793,712,1.394,0,0
0,251.18,4.68124123742335,677,3.336,3,0
0,385.86,4.87506126229795,727,2.13,1,0
0,448.2,4.89209460457023,682,0.57,3,0
1,796.26,4.84509803956628,732,57.143,2,0
0,156.5,4.92663050955891,667,0.133,6,0
1,493.42,4.54406804414548,662,11.569,1,0
0,287.83,4.94200805200359,652,2.885,12,5
0,243.11,5.00860017077763,642,16.914,3,0
0,324.51,4.69897000242066,737,117.814,0,0
1,535.02,4.99999999784146,642,15.827,1,0
0,685.13,5.35218251759605,642,120.83,2,0
0,137.69,4.58878695173908,657,8.623,3,0
0,269.25,4.80769735011423,667,7.661,5,1
0,451.19,5.00475115775876,662,35.447,8,0
1,241.55,5.1903316999503,657,28.519,4,1
0,64.61,4.28330122869666,697,0,0,0
1,166.77,4.89209460457023,667,4.476,6,0
1,185.62,4.63346845354896,647,6.97,0,0
1,338.64,4.82736927456897,682,8.712,5,0
0,120.63,4.62324929158548,662,5.316,13,0
0,215.9,4.87506126229795,667,13.393,8,0
0,202.86,4.62324929158548,717,19.937,0,0
0,41.5,3.77815125029236,637,0.932,1,0
1,471.18,5.07918124528145,692,10.388,4,0
0,530.33,4.57978359717769,652,9.955,2,0
0,513.98,4.73239376175714,662,1.298,4,0
0,244.21,4.47712125443985,647,4.587,2,0
0,342.66,4.50514997754605,657,4.105,11,0
1,644.8,4.94448267064736,652,12.781,0,0
0,80.39,4.53402610473123,702,2.399,0,0
1,536.18,4.69897000242066,647,36.469,3,0
1,435.58,5.00860017077763,652,52.775,1,0
0,652.04,4.92427928700628,717,0.039,11,0
0,279.09,4.46239799834688,642,8.372,0,0
1,49.72,3.55630250057437,682,3.757,1,0
1,254.72,4.45866806018906,652,5.88,1,0
1,107.23,4.89048808413749,667,80.837,4,0
1,160.78,4.65321251431715,717,0,4,0
0,191.88,4.99999999784146,647,70.533,6,0
1,169.05,4.44715803170818,667,13.542,5,0
0,782.44,4.99998262606218,732,1.344,1,0
0,109.65,4.39794000699986,657,5.993,1,0
0,321.55,4.81285989982245,722,4.945,5,0
0,491.3,4.85733249730064,707,10.935,1,0
0,266.1,4.67577834268027,677,7.073,7,0
1,811.27,5.84509803826599,737,200.583,1,0
1,385.52,4.88081359259849,667,7.327,6,1
1,350.37,5.07918124528145,657,5.854,5,2
0,320.1,4.9306943897727,727,8.271,17,0
0,184.29,4.41497334927213,667,5.153,1,0
1,241.16,4.92427928700628,737,37.241,6,0
1,201.94,4.36172783388465,662,6.934,12,1
1,169.05,4.55630250187984,717,21.991,0,0
0,334.91,4.80617997296685,657,6.324,4,0
0,389.84,4.63346845354896,657,15.284,15,0
0,296.99,4.69548167531195,672,27.75,5,0
0,670.13,5.02938377618948,687,12.154,5,0
0,100.97,4.60205998998335,662,7.784,24,0
1,282.84,5.24303804742439,657,65.626,3,0
0,335.4,4.57403126687715,692,26.221,5,0
1,419.29,4.74036268766386,652,2.097,4,0
0,136.46,4.71600334469293,647,5.272,0,0
1,710.18,4.80617997296685,662,11.881,4,0
1,830,5.26717172663958,727,226.567,4,0
0,130.41,4.57978359717769,687,6.283,0,0
0,31.63,4.79309160107923,737,80.006,2,0
1,316.28,4.93951925364498,737,17.794,4,0
0,437.51,5.04139268308466,662,88.391,1,0
0,68.54,4.77815124986065,642,2.84,4,0
1,755.91,4.88366143523412,647,6.637,7,0
0,573.16,4.71600334469293,647,13.967,8,0
0,61.96,4.47712125443985,642,1.429,2,0
0,294.33,4.70488818978384,647,13.565,1,0
0,685.13,5.12187486398814,642,35.087,2,0
0,169.8,4.79239168774925,652,3.341,3,0
0,676.2,4.99999999784146,697,115.602,5,0
0,54.59,4.47712125443985,642,1.583,1,0
1,649.02,4.99999999784146,727,5.207,8,0
0,128.04,4.78675142279682,722,7.587,4,0
0,208.38,4.60205998998335,652,1.184,5,1
0,153.8,4.57611089468964,652,12.16,14,0
0,170.58,4.62324929158548,652,6.782,2,0
1,883.88,4.99122607671191,662,7.005,9,1
1,188.46,4.84509803956628,657,12.053,0,0
0,390.73,4.79241970842922,647,7.897,6,0
0,536.11,5.02366391808735,687,111.115,4,0
0,331.95,4.81291335713023,652,21.712,12,0
0,364.99,4.67408919337941,642,10.226,1,0
0,271.68,4.87506126229795,662,1.053,7,0
0,259.33,4.51851393968306,652,4.474,2,0
0,368.48,4.64738297080067,687,13.215,0,0
1,172.43,4.23044892136162,657,5.734,32,0
0,191.88,4.66275783364839,647,6.397,0,0
0,416.75,4.86332286006377,652,22.917,3,0
0,334.91,4.92941892768058,657,10.665,3,0
0,629.55,4.54406804414548,727,35.403,0,0
0,124.16,4.33243845986533,647,2.14,5,0
1,113.07,4.07918124614745,707,0.447,1,0
1,804.16,5.36921585552537,707,220.71,1,0
1,201.04,4.62572391022925,662,0.689,0,0
1,723.74,5.09691001462171,687,167.006,3,0
1,225.86,4.62324929158548,662,28.432,3,0
0,229.28,4.47712125443985,697,1.819,0,0
0,276.62,4.50514997754605,687,4.975,0,0
0,413.46,4.73239376175714,652,15.827,1,0
0,241.55,5.07918124528145,642,37.839,2,0
0,759.27,4.99999999784146,652,66.9,7,0
0,230.3,4.66275783364839,682,7.931,8,0
0,153.52,4.29666519039936,652,3.714,1,0
0,101.43,4.75587485705499,652,8.035,0,0
0,111.64,4.69897000242066,642,8.132,3,0
0,276.62,4.95424250973794,652,4.682,0,0
0,462.74,5.38021124070225,697,161.129,6,0
1,185.95,4.81358098935137,652,18.545,1,0
0,50.94,4.47712125443985,647,0,0,0
0,502.6,4.73239376175714,682,11.46,1,0
1,168.28,4.60201656053516,667,2.594,5,1
0,107.95,4.65321251431715,647,14.978,1,0
1,123.06,4.43136376199339,657,20.952,6,0
0,33.51,4.81291335713023,657,1.496,1,0
0,15.67,3.51851393968047,747,0,0,0
0,425.79,4.77815124986065,712,9.664,4,0
0,20.29,4.39794000699986,752,45.623,2,0
0,138.05,4.46239799834688,662,5.729,0,0
0,192.72,4.64345267522656,692,26.313,9,2
1,248.96,4.73239376175714,647,6.572,1,0
0,378.64,4.68124123742335,702,13.055,1,0
0,335.07,4.54752857640735,687,3.59,6,0
0,101.43,4.59927157620463,657,2.131,0,0
0,688.17,5.35218251759605,642,64.744,4,0
0,82.64,4.51454775401296,687,0.015,6,0
0,68.54,4.90308998540416,647,21.18,1,0
0,856.63,5.3979400100425,692,214.559,1,0
0,297.37,4.62940959812232,647,4.181,2,0
0,293.05,4.92941892768058,642,14.578,3,0
1,485.63,4.48685535723944,667,10.442,15,0
0,490.12,4.62324929158548,652,17.059,1,0
0,132.8,4.60205998998335,677,4.152,2,0
0,49.13,4.52633927914817,682,0,4,0
0,207.47,4.62324929158548,647,23.544,3,0
0,304.29,4.83245781615454,672,7.92,10,0
0,172.11,4.95182303346454,647,21.251,0,0
0,70.57,4.00000000001034,642,3.646,2,0
0,667.06,4.89209460457023,692,4.361,5,0
0,281.58,4.96614173121878,647,13.446,3,1
1,258.16,4.68124123742335,657,45.076,6,0
0,185.11,4.39794000699986,667,6.156,0,0
1,375.24,4.77815124986065,677,2.737,6,0
0,271.68,4.50242712051937,672,7.184,3,0
1,445.45,4.55630250187984,667,17.784,5,0
0,246.38,4.79934055146277,647,13.91,0,0
0,214.2,4.68124123742335,642,5.66,3,0
0,171.33,4.63346845354896,647,9.168,1,0
0,157.92,4.44715803170818,677,0.04,1,0
1,38.04,4.57054293976844,652,1.097,6,1
1,497.01,4.38021124200255,672,0.923,7,0
0,330.53,4.95424250973794,717,35.14,8,0
0,266.83,4.91190299738002,677,1.921,9,1
1,770.46,4.71600334469293,707,15.455,11,0
0,180.15,4.84509803956628,692,8.333,5,1
0,121.03,4.63346845354896,657,9.366,0,0
0,413.06,4.68124123742335,657,4.554,0,0
0,397.71,4.54406804414548,647,15.168,3,0
0,203.76,4.99999999784146,662,33.351,4,0
0,192.93,4.55870857148259,717,12.736,4,0
0,96.03,4.00000000001034,707,0.814,1,0
1,371.96,4.63346845354896,642,11.967,2,0
0,277.84,4.99122607671191,642,23.522,0,0
0,207.47,4.68124123742335,657,22.512,6,0
0,348.87,4.78376069727664,642,4.344,3,0
1,338.1,4.81954393510386,672,6.673,4,0
0,664,4.95430040987827,707,17.212,7,0
1,148.77,4.57054293976844,662,1.085,6,1
0,82.99,4.46239799834688,702,4.253,5,0
1,247.84,4.49677747914907,652,8.382,1,0
0,437.99,4.98677173535827,652,21.861,2,0
0,489.03,4.99563519498115,712,114.516,7,0
0,200.12,4.88649072480949,672,57.578,5,0
0,272.92,4.90308998540416,657,9.034,0,0
1,84.14,4.65321251431715,672,4.744,9,0
0,348.87,5.20411998082495,682,205.347,4,0
0,169.8,4.51851393968306,657,7.966,0,0
0,85.09,4.38021124200255,697,4.708,2,0
1,280.31,4.68124123742335,677,6.814,8,0
0,341.15,4.67117284078926,662,61.882,0,0
0,116.2,4.33251925123351,772,1.511,2,0
0,68.54,4.55630250187984,647,5.065,3,0
1,342.66,4.95904139427586,657,7.053,0,0
0,89.56,4.60205998998335,652,28.446,10,0
1,407.52,4.60205998998335,662,6.56,10,0
0,535.95,4.78046133169701,657,28.89,1,0
0,315.84,5.0530784444847,707,45.303,6,0
0,249,4.85733249730064,682,10.832,5,0
0,163.77,4.57978359717769,682,4.254,5,0
0,342.66,4.54900326240716,657,5.957,0,1
0,414.93,4.57978359717769,652,5.628,0,0
1,176.7,4.30102999586544,667,3.987,1,0
0,807.8,5.23044892310138,682,119.451,0,0
1,688.42,4.91907809377505,717,26.938,0,0
0,573.16,4.65436909263779,652,12.7,3,0
0,344.21,4.55630250187984,657,9.06,1,0
0,373.62,4.66275783364839,652,19.508,1,0
0,361.38,4.90308998540416,672,25.879,2,0
0,284.66,4.79934055146277,737,0.076,1,0
0,411.99,4.97772360503579,652,10.705,7,1
0,182.7,4.64529451812431,657,12.061,8,0
1,179.26,5.11394335255103,722,1.743,8,0
1,123.36,4.58433122498605,652,1.682,7,0
1,345.78,4.99999999784146,647,19.717,1,1
0,166,4.47712125443985,687,14.536,4,0
0,227.87,4.74036268766386,687,17.568,4,0
0,85.29,4.39794000699986,647,2.634,4,0
1,503.22,4.81954393510386,657,28.57,7,0
0,116.95,4.64345267522656,647,31.416,4,0
1,83.77,4.36490729075783,677,1.548,3,0
0,644.8,4.79934055146277,677,6.461,2,0
1,183.39,4.49968708280298,657,4.383,5,0
0,414.93,4.87901555264218,652,19.512,1,0
0,353.55,5.38021124070225,652,0.188,1,0
0,163.01,4.90308998540416,702,14.434,9,1
1,21.59,4.37705113729148,642,0.495,2,0
0,211.18,5.20411998082495,682,205.347,4,0
0,247.9,4.85733249730064,702,87.698,1,0
0,309.79,4.69897000242066,692,39.486,1,0
0,644.8,4.95424250973794,687,61.915,1,0
1,224.07,4.99999999784146,717,32.145,8,0
1,196.71,4.94448267064736,687,44.04,17,1
1,45,4.81954393510386,647,11.518,0,0
0,530.33,4.95424250973794,657,13.605,2,0
0,163.77,5.0530784444847,682,30.461,4,0
0,291.68,5.34242268284841,647,0.378,0,1
0,15.75,4.99999999784146,747,0.056,1,0
0,242.05,4.62324929158548,642,14.902,1,0
1,143.92,4.51851393968306,647,5.509,1,1
0,279.42,4.71600334469293,672,17.905,1,1
0,181.5,4.77815124986065,642,37.962,1,0
1,164.76,4.17609125901905,707,9.115,11,0
1,308.26,4.97786072917551,747,66.423,7,0
0,136.21,4.38021124200255,727,9.862,0,0
0,453.52,4.60205998998335,657,8.545,3,0
0,30.29,4.1058506744291,717,3.584,0,0
1,399.28,5.04139268308466,657,40.915,1,0
0,289.4,4.81512595288424,727,44.248,4,0
1,203.76,4.57978359717769,707,39.481,0,0
0,134.03,4.60205998998335,677,15.721,4,0
1,193.64,4.86332286006377,657,2.166,2,0
0,216.39,4.56820172336067,717,13.913,0,0
1,167.7,4.7417502151041,647,6.171,1,1
0,314.1,4.73359845990638,657,10.643,1,0
0,259.33,4.84509803956628,692,64.723,0,0
1,270.7,4.68124123742335,657,5.192,0,0
0,201.94,4.59106460914942,732,13.047,0,0
0,165.23,4.79934055146277,642,11.823,2,0
0,190.18,4.59106460914942,657,4.885,0,0
0,100.97,4.57978359717769,672,8.443,4,0
1,148.04,4.69897000242066,652,17.817,1,0
0,58.69,5.08990510954824,682,15.853,6,0
1,106.73,4.74036268766386,667,1.062,12,0
0,163.72,4.69897000242066,647,16.723,0,0
1,179.12,4.54406804414548,652,5.101,5,1
1,119.27,4.68124123742335,687,82.141,3,0
0,119.71,4.58546072938869,657,3.513,1,0
0,123.06,4.95424250973794,647,20.827,1,0
0,324.11,4.59106460914942,652,29.629,3,0
1,266.55,5.14612803498708,647,12.578,0,0
0,227.87,4.77815124986065,642,57.415,1,0
0,73.72,4.60205998998335,667,4.832,5,0
1,74.35,4.54406804414548,642,4.207,4,0
1,79.53,4.87506126229795,652,0.894,1,0
0,151.28,4.96465554944404,697,150.334,0,0
0,75.73,4.70623970986857,647,6.417,0,0
0,172.89,4.71600334469293,642,5.355,1,0
0,143.29,4.47712125443985,667,14.951,5,0
1,207.31,4.60205998998335,702,12.531,0,0
0,196.52,4.60205998998335,692,19.372,4,0
0,218.12,4.69011630573773,677,20.582,0,0
1,190.82,4.65321251431715,712,18.933,9,0
1,179.92,5.17609125771875,652,110.498,7,0
0,135.84,4.69019608129111,667,16.195,4,0
1,41.68,4.60205998998335,657,7.809,5,1
0,204.69,4.87506126229795,702,30.509,0,0
0,104.05,4.87506126229795,647,17.142,2,0
1,58.96,4.89048808413749,687,80.49,1,0
0,207.47,4.84509803956628,642,4.208,1,2
0,102.8,4.51851393968306,657,7.958,0,0
0,104.81,4.65321251431715,657,2.829,0,0
0,108.2,4.88724652749635,662,14.188,5,0
0,60.58,4.58433122498605,657,0.442,3,0
1,103.63,4.55630250187984,642,2.779,1,0
0,115.24,4.95424250973794,717,13.544,4,1
1,116.74,4.79239168774925,737,9.366,6,0
1,202.13,4.84354421208304,697,5.031,4,0
1,242.05,4.94694327026526,647,9.6,4,0
0,90.9,4.54406804414548,677,2.315,1,0
1,170.58,4.87506126229795,652,0.894,1,0
0,83.77,4.75587485705499,702,30.734,4,1
0,258.16,4.89209460457023,657,18.158,1,0
0,255.86,4.79793198245489,687,29.828,7,0
0,107.01,4.95424250973794,667,42.876,5,0
0,185.04,4.87506126229795,652,24.671,3,0
0,125.35,4.47712125443985,752,0.07,0,0
1,68.85,4.83250891090033,662,10.498,1,0
1,210.56,4.62324929158548,682,4.713,6,0
1,260.47,4.77088145555384,647,8.135,3,0
0,138.31,4.39787051553981,642,2.387,3,0
0,175.55,4.65321251431715,697,5.132,2,0
0,57.48,4.418433881534,652,6.962,2,0
0,163.01,4.56110138207481,652,4.684,1,0
0,46.91,4.23044892136162,672,3.368,6,0
1,230.3,4.95856388315006,677,12.965,4,0
1,102.8,4.65321251431715,652,12.862,1,0
0,210.56,4.74033110142619,682,5.815,1,0
1,188.91,4.60205998998335,727,0.033,4,1
0,94.01,4.14612803585309,737,0.1,2,0
1,84.53,4.32221929486179,662,3.402,1,0
1,165.23,4.94694327026526,647,9.976,3,0
0,265.17,4.90308998540416,682,61.422,0,0
0,244.28,5.13830269986491,642,205.016,3,0
0,62.24,4.77815124986065,647,47.253,3,0
0,247.9,4.87506126229795,707,75.661,2,0
0,135.84,4.65321251431715,657,12.514,1,0
0,62.97,4.62324929158548,727,0.305,2,0
0,247.9,4.79934055146277,682,2.535,6,0
0,33.36,4.23044892136162,662,0.984,1,0
1,33.73,4.07918124614745,697,0.44,3,0
0,252.42,4.69827457535268,672,5.559,5,0
0,69.78,4.69019608129111,642,1.69,1,0
1,250.15,5.02118929944358,687,20.947,7,0
0,259.33,4.85125835044607,672,34.872,4,0
0,255.86,5.21748394296196,672,14.289,5,0
0,126.52,4.30102999586544,732,0.037,3,0
1,75.06,4.60205998998335,642,11.606,1,0
1,64.79,4.49136169232845,667,11.806,8,0
0,252.42,5.24303804742439,667,84.355,4,0
0,160.05,4.60205998998335,722,17.755,4,0
0,98.26,4.60205998998335,677,3.127,0,0
0,164.48,4.54411767531888,647,2.161,2,0
0,220.39,4.39794000699986,732,1.568,4,0
0,238.81,4.47712125443985,657,5.71,0,0
0,243.38,5.2504200026241,712,161.337,3,0
0,265.17,4.87287852428958,657,8.772,4,0
0,157.43,4.69897000242066,737,0.973,0,0
1,240.08,5.07918124528145,752,190.486,1,0
0,234.55,4.85733249730064,742,52.964,3,0
0,143.25,4.80615282956173,722,4.764,8,0
1,203.76,4.98675382505384,657,8.918,3,0
1,119.41,4.89209460457023,647,5.376,8,0
1,135.84,4.71600334469293,652,11.587,3,1
1,258.16,4.76342799376768,652,0.939,1,1
0,58.34,5.09412159650003,642,73.943,0,0
1,246.75,5.13033376961524,712,76.428,14,1
0,218.34,4.62324929158548,657,8.312,0,0
0,220.74,4.91115760907484,657,4.037,0,0
0,60.86,4.49415459236918,652,0.162,1,0
1,160.1,4.74036268766386,667,20.749,6,0
0,56.68,4.66275783364839,732,0.309,1,0
0,189.32,4.60205998998335,642,4.03,0,0
0,48.68,3.87506126359825,687,1.954,1,0
1,124.84,4.84509803956628,662,7.461,8,0
0,242.29,5.02118929944358,712,5.495,6,0
0,40.03,4.44715803170818,662,2.391,0,0
0,208.25,4.62324929158548,682,29.116,5,0
0,184.28,4.49913699238336,647,7.884,1,0
0,181.79,4.30111684607593,677,5.111,4,0
1,96.47,4.11380970276459,702,1.47,0,0
0,94.01,4.30102999586544,732,0.814,0,0
0,97.27,4.20401139547594,707,0.758,1,0
0,197.99,4.79934055146277,662,14.343,2,0
0,122.64,4.76339804047727,692,9.662,5,0
0,260.47,4.87506126229795,647,12.902,0,0
0,114.96,4.47712125443985,687,3.451,2,0
0,254.7,4.74036268766386,662,17.599,11,0
0,128.56,4.62324929158548,692,3.083,4,0
0,182.46,4.45939248944254,782,0.449,1,0
0,135.84,4.74821904878382,652,1.254,2,0
1,249,5.16136800162579,682,105.863,8,0
0,63.95,4.30111684607593,667,5.411,3,0
0,169.05,4.70757017535683,657,3.024,1,2
0,41.31,4.69744730950882,652,12.759,2,0
0,81.51,4.41763774157566,662,0.558,4,0
0,75.39,5.06751720294846,667,0.21,11,0
1,32.61,4.34242268067435,687,6.72,2,0
0,245.65,4.81954393510386,692,23.192,4,0
0,213.85,4.96378782906919,682,32.776,4,0
0,67.62,4.50514997754605,652,2.324,1,2
0,149.59,4.54411767531888,667,6.644,12,0
0,134.03,4.34635297537987,702,2.74,6,0
0,121.72,4.87783189171765,657,3.453,0,0
1,113.58,4.84509803956628,692,6.469,15,0
0,199.2,4.68124123742335,677,4.956,4,0
0,107.01,4.84509803956628,657,43.878,0,0
0,67.02,5.1903316999503,662,32.135,11,0
0,61.13,4.75587485705499,652,4.334,4,0
0,95.95,4.69897000242066,642,4.151,2,0
1,252.2,4.52633927914817,667,5.528,4,0
1,186.72,4.68124123742335,652,21.093,3,0
0,141.02,4.41504015679228,767,1.057,0,0
0,243.11,4.66272006740025,652,12.634,0,0
0,194.22,5.04140847837497,677,15.038,4,0
0,258.16,5.17609125771875,697,91.148,2,0
0,181.61,4.74033110142619,657,3.729,3,0
1,42.42,4.25527250515616,652,1.157,1,0
0,245.65,4.65321251431715,687,5.148,7,0
1,102.8,4.34242268067435,647,7.872,1,0
